x-axis,1,2,F1
second,Volt,Ampere,Watt
+259.77500E-03,+16.08040237E+00,-3.29773866E+00,-53.61938477E+00
+259.80000E-03,+21.85929703E+00,-3.29648238E+00,-53.00903320E+00
+259.82500E-03,+27.88944792E+00,-3.27512559E+00,-79.49829102E+00
+259.85000E-03,+25.87939762E+00,-3.25628137E+00,-78.52172852E+00
+259.87500E-03,+32.16080475E+00,-3.21608037E+00,-104.60472108E+00
+259.90000E-03,+37.93969940E+00,-3.21608037E+00,-103.36303711E+00
+259.92500E-03,+40.20100594E+00,-3.17587936E+00,-115.63491805E+00
+259.95000E-03,+40.20100594E+00,-3.13567836E+00,-127.59399414E+00
+259.97500E-03,+48.24120712E+00,-3.13567836E+00,-126.00708008E+00
+260.00000E-03,+50.50251366E+00,-3.10678389E+00,-151.21459961E+00
+260.02500E-03,+52.01005148E+00,-3.05527635E+00,-149.26147461E+00
+260.05000E-03,+56.28140831E+00,-3.05527635E+00,-171.84448242E+00
+260.07500E-03,+64.07035326E+00,-3.01507534E+00,-169.58618164E+00
+260.10000E-03,+64.32160950E+00,-2.97487434E+00,-185.15968336E+00
+260.12500E-03,+68.59296633E+00,-2.95351756E+00,-191.25366211E+00
+260.15000E-03,+74.12060474E+00,-2.90326630E+00,-193.84384170E+00
+260.17500E-03,+80.40201187E+00,-2.89447233E+00,-209.32006836E+00
+260.20000E-03,+80.40201187E+00,-2.85427133E+00,-215.86036668E+00
+260.22500E-03,+84.67336870E+00,-2.85427133E+00,-229.40063477E+00
+260.25000E-03,+88.44221306E+00,-2.81407032E+00,-248.74877930E+00
+260.27500E-03,+88.69346930E+00,-2.77386932E+00,-245.20874023E+00
+260.30000E-03,+96.48241425E+00,-2.73366831E+00,-257.46154799E+00
+260.32500E-03,+104.52261543E+00,-2.69346731E+00,-259.73510742E+00
+260.35000E-03,+102.76382137E+00,-2.66206027E+00,-281.40258789E+00
+260.37500E-03,+112.56281662E+00,-2.65201002E+00,-277.19116211E+00
+260.40000E-03,+112.56281662E+00,-2.57286429E+00,-293.97583008E+00
+260.42500E-03,+116.33166098E+00,-2.57286429E+00,-289.45922852E+00
+260.45000E-03,+120.60301781E+00,-2.53266329E+00,-305.26733398E+00
+260.47500E-03,+128.64321899E+00,-2.49246228E+00,-319.83947766E+00
+260.50000E-03,+134.42211365E+00,-2.46356781E+00,-320.46508789E+00
+260.52500E-03,+136.68342018E+00,-2.45226128E+00,-315.27709961E+00
+260.55000E-03,+136.68342018E+00,-2.38065324E+00,-329.49829102E+00
+260.57500E-03,+144.72362137E+00,-2.37185927E+00,-324.00512695E+00
+260.60000E-03,+144.72362137E+00,-2.33165827E+00,-341.46118168E+00
+260.62500E-03,+152.76382256E+00,-2.33165827E+00,-337.24975586E+00
+260.65000E-03,+152.76382256E+00,-2.29145726E+00,-349.88403320E+00
+260.67500E-03,+152.76382256E+00,-2.25125626E+00,-343.71948242E+00
+260.70000E-03,+158.54271721E+00,-2.21105525E+00,-350.38185131E+00
+260.72500E-03,+165.07538057E+00,-2.17085425E+00,-355.37719727E+00
+260.75000E-03,+168.84422493E+00,-2.17085425E+00,-352.72598278E+00
+260.77500E-03,+168.84422493E+00,-2.13065324E+00,-359.58862305E+00
+260.80000E-03,+176.88442612E+00,-2.09045224E+00,-359.58862305E+00
+260.82500E-03,+181.15578295E+00,-2.09045224E+00,-369.59838867E+00
+260.85000E-03,+178.64322018E+00,-2.05025123E+00,-362.45727539E+00
+260.87500E-03,+184.92462730E+00,-2.01005023E+00,-378.93676758E+00
+260.90000E-03,+184.92462730E+00,-2.01005023E+00,-371.49047852E+00
+260.92500E-03,+192.96482849E+00,-1.96984923E+00,-383.54682927E+00
+260.95000E-03,+201.00502968E+00,-1.92964822E+00,-379.91333008E+00
+260.97500E-03,+201.00502968E+00,-1.92964822E+00,-387.66479492E+00
+261.00000E-03,+203.26633621E+00,-1.88944722E+00,-387.66479492E+00
+261.02500E-03,+209.04523087E+00,-1.86809043E+00,-394.80590820E+00
+261.05000E-03,+210.80402493E+00,-1.84924621E+00,-386.38305664E+00
+261.07500E-03,+217.08543205E+00,-1.84924621E+00,-401.21459961E+00
+261.10000E-03,+219.34673859E+00,-1.80904521E+00,-394.94132990E+00
+261.12500E-03,+228.89447760E+00,-1.76884420E+00,-407.07397461E+00
+261.15000E-03,+233.16583443E+00,-1.76884420E+00,-412.20092773E+00
+261.17500E-03,+233.16583443E+00,-1.72864320E+00,-412.20092773E+00
+261.20000E-03,+238.94472908E+00,-1.72864320E+00,-412.82081613E+00
+261.22500E-03,+249.24623680E+00,-1.68844219E+00,-412.19711298E+00
+261.25000E-03,+249.24623680E+00,-1.68844219E+00,-417.65975943E+00
+261.27500E-03,+249.49749304E+00,-1.64824119E+00,-411.02790824E+00
+261.30000E-03,+257.28643799E+00,-1.60804018E+00,-423.85864258E+00
+261.32500E-03,+265.32663918E+00,-1.60804018E+00,-419.54803475E+00
+261.35000E-03,+273.36684036E+00,-1.59924621E+00,-426.42211914E+00
+261.37500E-03,+273.36684036E+00,-1.56783918E+00,-416.19491569E+00
+261.40000E-03,+275.62814689E+00,-1.53894471E+00,-428.37524414E+00
+261.42500E-03,+281.40704155E+00,-1.52763817E+00,-429.65698242E+00
+261.45000E-03,+289.44724274E+00,-1.48743717E+00,-429.65698242E+00
+261.47500E-03,+289.69849897E+00,-1.48743717E+00,-430.32836914E+00
+261.50000E-03,+297.48744392E+00,-1.45854270E+00,-438.92669685E+00
+261.52500E-03,+297.48744392E+00,-1.44723617E+00,-436.68365471E+00
+261.55000E-03,+303.76885105E+00,-1.41582913E+00,-430.32836914E+00
+261.57500E-03,+305.52764511E+00,-1.40703516E+00,-430.04035942E+00
+261.60000E-03,+307.78895164E+00,-1.40703516E+00,-432.83271782E+00
+261.62500E-03,+317.83920313E+00,-1.38567838E+00,-434.26895150E+00
+261.65000E-03,+321.60804749E+00,-1.32663315E+00,-439.36157227E+00
+261.67500E-03,+321.60804749E+00,-1.32663315E+00,-426.82647697E+00
+261.70000E-03,+329.64824867E+00,-1.31532662E+00,-429.42619317E+00
+261.72500E-03,+337.68844986E+00,-1.28643215E+00,-442.11006171E+00
+261.75000E-03,+337.68844986E+00,-1.25502511E+00,-434.17358398E+00
+261.77500E-03,+345.47739481E+00,-1.28643215E+00,-434.17358398E+00
+261.80000E-03,+345.72865105E+00,-1.24623114E+00,-433.17794802E+00
+261.82500E-03,+349.49749541E+00,-1.24623114E+00,-430.63354492E+00
+261.85000E-03,+353.76885223E+00,-1.20603014E+00,-418.84040839E+00
+261.87500E-03,+354.02010847E+00,-1.20603014E+00,-426.42211914E+00
+261.90000E-03,+356.03015877E+00,-1.16582913E+00,-425.06599429E+00
+261.92500E-03,+361.80905342E+00,-1.16582913E+00,-421.60034180E+00
+261.95000E-03,+368.09046055E+00,-1.12562813E+00,-421.60034180E+00
+261.97500E-03,+370.10051084E+00,-1.12562813E+00,-416.10717773E+00
+262.00000E-03,+372.11056114E+00,-1.12562813E+00,-416.10717773E+00
+262.02500E-03,+377.88945580E+00,-1.08542712E+00,-409.94262695E+00
+262.05000E-03,+377.88945580E+00,-1.05402009E+00,-408.03337091E+00
+262.07500E-03,+385.92965698E+00,-1.04648240E+00,-395.55168136E+00
+262.10000E-03,+388.19096351E+00,-1.04522612E+00,-403.16772461E+00
+262.12500E-03,+393.96985817E+00,-1.02386934E+00,-407.64236445E+00
+262.15000E-03,+393.96985817E+00,-1.00502511E+00,-411.59057617E+00
+262.17500E-03,+394.22111440E+00,-1.00502511E+00,-395.72143555E+00
+262.20000E-03,+402.01005936E+00,-976.13064E-03,-403.83911133E+00
+262.22500E-03,+402.01005936E+00,-964.82411E-03,-387.66479492E+00
+262.25000E-03,+411.80905461E+00,-964.82411E-03,-395.41625977E+00
+262.27500E-03,+417.83920550E+00,-925.87939E-03,-395.41625977E+00
+262.30000E-03,+418.09046173E+00,-913.31657E-03,-381.03103633E+00
+262.32500E-03,+418.09046173E+00,-905.77888E-03,-386.38305664E+00
+262.35000E-03,+426.13066292E+00,-884.42210E-03,-371.14715581E+00
+262.37500E-03,+418.59297420E+00,-845.47738E-03,-376.67846680E+00
+262.40000E-03,+434.17086411E+00,-844.22110E-03,-369.26460259E+00
+262.42500E-03,+434.17086411E+00,-844.22110E-03,-363.18778987E+00
+262.45000E-03,+434.17086411E+00,-835.42713E-03,-366.36352539E+00
+262.47500E-03,+442.21106529E+00,-804.02009E-03,-365.81802380E+00
+262.50000E-03,+442.21106529E+00,-792.71356E-03,-355.37719727E+00
+262.52500E-03,+446.48242212E+00,-763.81909E-03,-347.05162037E+00
+262.55000E-03,+448.49247242E+00,-763.81909E-03,-337.61596680E+00
+262.57500E-03,+450.25126648E+00,-724.87436E-03,-343.71948242E+00
+262.60000E-03,+450.25126648E+00,-723.61808E-03,-330.73425281E+00
+262.62500E-03,+462.06031203E+00,-723.61808E-03,-328.37104801E+00
+262.65000E-03,+458.29146767E+00,-683.41708E-03,-331.45141602E+00
+262.67500E-03,+458.29146767E+00,-683.41708E-03,-313.01879883E+00
+262.70000E-03,+460.55277420E+00,-683.41708E-03,-313.01879883E+00
+262.72500E-03,+462.56282449E+00,-662.06029E-03,-318.51196289E+00
+262.75000E-03,+474.37187004E+00,-634.42210E-03,-299.77416992E+00
+262.77500E-03,+474.37187004E+00,-643.21607E-03,-304.96215820E+00
+262.80000E-03,+474.37187004E+00,-603.01507E-03,-303.50303653E+00
+262.82500E-03,+474.37187004E+00,-603.01507E-03,-296.03576648E+00
+262.85000E-03,+482.41207123E+00,-603.01507E-03,-285.91918945E+00
+262.87500E-03,+482.41207123E+00,-562.81406E-03,-290.59028629E+00
+262.90000E-03,+482.41207123E+00,-562.81406E-03,-271.39282227E+00
+262.92500E-03,+482.41207123E+00,-562.81406E-03,-271.39282227E+00
+262.95000E-03,+490.45227242E+00,-554.02009E-03,-271.39282227E+00
+262.97500E-03,+490.45227242E+00,-522.61306E-03,-251.98364258E+00
+263.00000E-03,+490.45227242E+00,-482.41206E-03,-256.19506836E+00
+263.02500E-03,+494.72362924E+00,-482.41206E-03,-245.72181715E+00
+263.05000E-03,+490.45227242E+00,-473.61809E-03,-236.48071289E+00
+263.07500E-03,+490.70352865E+00,-443.46733E-03,-236.48071289E+00
+263.10000E-03,+498.49247360E+00,-442.21105E-03,-236.48071289E+00
+263.12500E-03,+494.72362924E+00,-442.21105E-03,-229.28237899E+00
+263.15000E-03,+504.77388073E+00,-410.80402E-03,-220.30639648E+00
+263.17500E-03,+498.74372984E+00,-440.95477E-03,-220.30639648E+00
+263.20000E-03,+506.53267479E+00,-402.01005E-03,-202.61192324E+00
+263.22500E-03,+502.76383043E+00,-402.01005E-03,-200.28686523E+00
+263.25000E-03,+506.53267479E+00,-393.21608E-03,-202.81410215E+00
+263.27500E-03,+506.53267479E+00,-361.80904E-03,-183.19702148E+00
+263.30000E-03,+506.53267479E+00,-361.80904E-03,-183.19702148E+00
+263.32500E-03,+510.80403162E+00,-340.45226E-03,-183.19702148E+00
+263.35000E-03,+506.53267479E+00,-321.60804E-03,-162.81127930E+00
+263.37500E-03,+506.78393102E+00,-321.60804E-03,-162.81127930E+00
+263.40000E-03,+514.57287598E+00,-281.40703E-03,-165.37475586E+00
+263.42500E-03,+514.57287598E+00,-302.76382E-03,-164.01290895E+00
+263.45000E-03,+516.33167004E+00,-272.61306E-03,-144.74487305E+00
+263.47500E-03,+514.57287598E+00,-281.40703E-03,-144.74487305E+00
+263.50000E-03,+522.61307716E+00,-241.20603E-03,-138.92555251E+00
+263.52500E-03,+522.61307716E+00,-241.20603E-03,-124.05395508E+00
+263.55000E-03,+522.61307716E+00,-209.79899E-03,-124.48120118E+00
+263.57500E-03,+522.61307716E+00,-201.00502E-03,-126.00708008E+00
+263.60000E-03,+522.61307716E+00,-201.00502E-03,-110.91613755E+00
+263.62500E-03,+522.11056470E+00,-201.00502E-03,-105.01098633E+00
+263.65000E-03,+522.61307716E+00,-160.80402E-03,-105.01098633E+00
+263.67500E-03,+530.40202212E+00,-160.80402E-03,-84.67102037E+00
+263.70000E-03,+530.65327835E+00,-160.80402E-03,-85.29663086E+00
+263.72500E-03,+530.65327835E+00,-141.95980E-03,-85.29663086E+00
+263.75000E-03,+530.65327835E+00,-120.60301E-03,-63.99536133E+00
+263.77500E-03,+530.65327835E+00,-120.60301E-03,-63.99536133E+00
+263.80000E-03,+530.65327835E+00,-80.40201E-03,-63.99536133E+00
+263.82500E-03,+538.69347954E+00,-80.40201E-03,-52.64663711E+00
+263.85000E-03,+538.69347954E+00,-80.40201E-03,-43.30444336E+00
+263.87500E-03,+546.73368073E+00,-79.14573E-03,-43.30444336E+00
+263.90000E-03,+540.95478607E+00,-80.40201E-03,-43.30444336E+00
+263.92500E-03,+538.69347954E+00,-40.20100E-03,-33.14781174E+00
+263.95000E-03,+544.97488666E+00,-40.20100E-03,-21.63696289E+00
+263.97500E-03,+546.73368073E+00,-40.20100E-03,-21.63696289E+00
+264.00000E-03,+546.73368073E+00,-11.30653E-03,-21.63696289E+00
+264.02500E-03,+542.96483636E+00,+0.0E+00,-11.48033127E+00
+264.05000E-03,+540.45227360E+00,+0.0E+00,+30.51758E-03
+264.07500E-03,+546.73368073E+00,+38.94472E-03,+30.51758E-03
+264.10000E-03,+546.73368073E+00,+0.0E+00,+30.51758E-03
+264.12500E-03,+546.73368073E+00,+40.20100E-03,+21.78001404E+00
+264.15000E-03,+546.73368073E+00,+40.20100E-03,+21.94213867E+00
+264.17500E-03,+546.98493696E+00,+40.20100E-03,+21.94213867E+00
+264.20000E-03,+548.99498725E+00,+69.09548E-03,+21.94213867E+00
+264.22500E-03,+546.73368073E+00,+80.40201E-03,+43.91479492E+00
+264.25000E-03,+553.01508785E+00,+80.40201E-03,+43.91479492E+00
+264.27500E-03,+546.98493696E+00,+120.60301E-03,+43.91479492E+00
+264.30000E-03,+546.73368073E+00,+120.60301E-03,+50.09460434E+00
+264.32500E-03,+546.73368073E+00,+120.60301E-03,+65.88745117E+00
+264.35000E-03,+546.73368073E+00,+160.80402E-03,+65.88745117E+00
+264.37500E-03,+546.48242449E+00,+159.54774E-03,+65.85693360E+00
+264.40000E-03,+546.73368073E+00,+160.80402E-03,+65.88745117E+00
+264.42500E-03,+542.96483636E+00,+160.80402E-03,+65.88745117E+00
+264.45000E-03,+548.49247479E+00,+160.80402E-03,+87.86010742E+00
+264.47500E-03,+546.73368073E+00,+160.80402E-03,+87.86010742E+00
+264.50000E-03,+546.73368073E+00,+201.00502E-03,+87.86010742E+00
+264.52500E-03,+546.73368073E+00,+201.00502E-03,+99.53308090E+00
+264.55000E-03,+546.73368073E+00,+201.00502E-03,+109.48562621E+00
+264.57500E-03,+546.73368073E+00,+202.26130E-03,+109.83276367E+00
